cid,character,movement_type,src_slot,dst_slot,animation_hex,predicate_text,source_is_neutral,source_is_stance_root,same_bank,motion_decoded,root_curve_status,cell_count,offensive_cell_count,earliest_offensive_cell_frame,earliest_return_or_guard_frame,earliest_stance_return_frame,earliest_unresolved_recovery_frame,recovery_trust_status,recovery_trust_confidence,target_cid,target_character,target_bank_kind,target_resolution_status,trust_status,trust_score,trust_reason
011,Nightmare,backstep_candidate,2967,2968,02B6,(any:back),False,False,True,True,decoded_root_motion,1,1,33,,,,unknown_from_static_bytecode,unknown,011,Nightmare,move_bucket_3,resolved_move_bucket,unresolved,155,offensive cells exist and no static return/recovery frame is known
011,Nightmare,backstep_candidate,2977,2978,021E,(any:back),False,False,True,True,decoded_root_motion,1,1,37,,,,unknown_from_static_bytecode,unknown,011,Nightmare,move_bucket_3,resolved_move_bucket,unresolved,155,offensive cells exist and no static return/recovery frame is known
011,Nightmare,backstep_candidate,2981,2983,02A3,(any:back),False,False,True,True,decoded_root_motion,1,1,33,,,,unknown_from_static_bytecode,unknown,011,Nightmare,move_bucket_3,resolved_move_bucket,unresolved,155,offensive cells exist and no static return/recovery frame is known
011,Nightmare,backstep_candidate,2984,2985,0071,(any:back),False,False,True,True,decoded_root_motion,2,2,31,,,,unknown_from_static_bytecode,unknown,011,Nightmare,move_bucket_3,resolved_move_bucket,unresolved,155,offensive cells exist and no static return/recovery frame is known
011,Nightmare,backstep_candidate,3027,2983,02A3,(any:back),False,False,True,True,decoded_root_motion,1,1,33,,,,unknown_from_static_bytecode,unknown,011,Nightmare,move_bucket_3,resolved_move_bucket,unresolved,155,offensive cells exist and no static return/recovery frame is known
011,Nightmare,backstep_candidate,3033,3034,0394,(any:back),False,False,True,True,decoded_root_motion,1,1,27,,,,unknown_from_static_bytecode,unknown,011,Nightmare,move_bucket_3,resolved_move_bucket,unresolved,155,offensive cells exist and no static return/recovery frame is known
011,Nightmare,backstep_candidate,3056,3057,01DC,(any:back),False,False,True,True,decoded_root_motion,1,1,12,,,,unknown_from_static_bytecode,unknown,011,Nightmare,move_bucket_3,resolved_move_bucket,unresolved,155,offensive cells exist and no static return/recovery frame is known
011,Nightmare,backstep_candidate,3074,3078,0402,(any:back),False,False,True,True,decoded_root_motion,1,1,28,,,,unknown_from_static_bytecode,unknown,011,Nightmare,move_bucket_3,resolved_move_bucket,unresolved,155,offensive cells exist and no static return/recovery frame is known
011,Nightmare,backstep_candidate,2039,2341,1255,(any:back),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
011,Nightmare,backstep_candidate,2172,2347,15DF,(any:back),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
011,Nightmare,backstep_candidate,2174,2347,15DF,(any:back),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
011,Nightmare,backstep_candidate,2228,2350,1167,(any:back),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
011,Nightmare,backstep_candidate,2267,2352,1250,(any:back),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
011,Nightmare,eight_way_or_ambiguous,161,164,0083,(any:back|forward|down),True,True,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,trusted_basic,182,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
011,Nightmare,eight_way_or_ambiguous,2947,508,02DB,(back+forward+up+down;any:back|forward|up|down),True,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,trusted_basic,182,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
011,Nightmare,eight_way_or_ambiguous,2948,466,0189,(back+forward+up+down;any:back|forward|up|down),True,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,trusted_basic,182,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
011,Nightmare,eight_way_or_ambiguous,2949,480,00AD,(back+forward+up+down;any:back|forward|up|down),True,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,trusted_basic,182,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
011,Nightmare,eight_way_or_ambiguous,2947,506,009F,(back+forward),True,False,True,True,decoded_root_motion,1,1,27,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,unresolved,132,offensive cells exist and no static return/recovery frame is known
011,Nightmare,eight_way_or_ambiguous,2948,455,0196,(back+forward),True,False,True,True,decoded_root_motion,1,1,24,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,unresolved,132,offensive cells exist and no static return/recovery frame is known
011,Nightmare,eight_way_or_ambiguous,2949,485,03CD,(back+forward),True,False,True,True,decoded_root_motion,1,1,30,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,unresolved,132,offensive cells exist and no static return/recovery frame is known
011,Nightmare,eight_way_or_ambiguous,450,472,0119,(back+forward+up+down;any:back|forward|up|down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,132,source is not proven neutral or stance-root basic movement
011,Nightmare,eight_way_or_ambiguous,459,472,0119,(back+forward+up+down;any:back|forward|up|down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,132,source is not proven neutral or stance-root basic movement
011,Nightmare,eight_way_or_ambiguous,460,495,0376,(back+forward+up+down;any:back|forward|up|down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,132,source is not proven neutral or stance-root basic movement
011,Nightmare,eight_way_or_ambiguous,478,495,0376,(back+forward+up+down;any:back|forward|up|down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,132,source is not proven neutral or stance-root basic movement
011,Nightmare,eight_way_or_ambiguous,479,446,011E,(back+forward+up+down;any:back|forward|up|down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,132,source is not proven neutral or stance-root basic movement
011,Nightmare,eight_way_or_ambiguous,514,472,0119,(back+forward+up+down;any:back|forward|up|down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,132,source is not proven neutral or stance-root basic movement
011,Nightmare,eight_way_or_ambiguous,515,446,011E,(back+forward+up+down;any:back|forward|up|down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,132,source is not proven neutral or stance-root basic movement
011,Nightmare,forward_step_candidate,293,294,0371,(any:forward),True,True,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,trusted_basic,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
011,Nightmare,forward_step_candidate,295,296,012E,(any:forward),True,True,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,trusted_basic,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
011,Nightmare,forward_step_candidate,335,296,012E,(any:forward),True,True,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,trusted_basic,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
011,Nightmare,forward_step_candidate,343,344,02B5,(any:forward),True,True,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,trusted_basic,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
011,Nightmare,forward_step_candidate,298,299,03EC,(any:forward),True,True,True,True,decoded_root_motion,2,2,24,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
011,Nightmare,forward_step_candidate,301,302,031B,(any:forward),True,True,True,True,decoded_root_motion,2,2,23,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
011,Nightmare,forward_step_candidate,309,310,0292,(any:forward),True,True,True,True,decoded_root_motion,1,1,20,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
011,Nightmare,forward_step_candidate,375,376,0360,(any:forward),True,True,True,True,decoded_root_motion,1,1,34,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
011,Nightmare,forward_step_candidate,423,426,01EF,(any:forward),True,True,True,True,decoded_root_motion,1,1,11,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
011,Nightmare,forward_step_candidate,496,498,01A6,(any:forward),True,True,True,True,decoded_root_motion,1,1,26,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
011,Nightmare,forward_step_candidate,2947,500,02A3,(any:forward),True,False,True,True,decoded_root_motion,1,1,19,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
011,Nightmare,forward_step_candidate,2948,449,01DF,(any:forward),True,False,True,True,decoded_root_motion,1,1,14,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
011,Nightmare,forward_step_candidate,2949,475,03F1,(any:forward),True,False,True,True,decoded_root_motion,2,2,24,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
011,Nightmare,forward_step_candidate,2038,1672,1490,(any:forward),True,True,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
011,Nightmare,forward_step_candidate,168,388,00F1,(any:forward),False,False,True,True,decoded_root_motion,1,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,forward_step_candidate,346,347,0373,(any:forward),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,forward_step_candidate,368,369,012E,(any:forward),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,forward_step_candidate,371,372,012E,(any:forward),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,forward_step_candidate,373,374,00C2,(any:forward),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,forward_step_candidate,376,377,0361,(any:forward),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,forward_step_candidate,449,450,01E0,(any:forward),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,forward_step_candidate,498,499,01A7,(any:forward),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,forward_step_candidate,3049,499,01A7,(any:forward),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,forward_step_candidate,288,289,00C0,(any:forward),False,False,True,True,decoded_root_motion,1,1,26,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
011,Nightmare,forward_step_candidate,299,300,03EC,(any:forward),False,False,True,True,decoded_root_motion,2,2,29,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
011,Nightmare,forward_step_candidate,345,346,0372,(any:forward),False,False,True,True,decoded_root_motion,1,1,20,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
011,Nightmare,forward_step_candidate,2950,430,038B,(any:forward),False,False,True,True,decoded_root_motion,1,1,17,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
011,Nightmare,forward_step_candidate,2977,2979,02CC,(any:forward),False,False,True,True,decoded_root_motion,1,1,53,,,,unknown_from_static_bytecode,unknown,011,Nightmare,move_bucket_3,resolved_move_bucket,unresolved,155,offensive cells exist and no static return/recovery frame is known
011,Nightmare,forward_step_candidate,2993,2994,00C0,(any:forward),False,False,True,True,decoded_root_motion,1,1,26,,,,unknown_from_static_bytecode,unknown,011,Nightmare,move_bucket_3,resolved_move_bucket,unresolved,155,offensive cells exist and no static return/recovery frame is known
011,Nightmare,forward_step_candidate,3047,3048,0360,(any:forward),False,False,True,True,decoded_root_motion,1,1,34,,,,unknown_from_static_bytecode,unknown,011,Nightmare,move_bucket_3,resolved_move_bucket,unresolved,155,offensive cells exist and no static return/recovery frame is known
011,Nightmare,forward_step_candidate,3056,3058,01EF,(any:forward),False,False,True,True,decoded_root_motion,1,1,11,,,,unknown_from_static_bytecode,unknown,011,Nightmare,move_bucket_3,resolved_move_bucket,unresolved,155,offensive cells exist and no static return/recovery frame is known
011,Nightmare,forward_step_candidate,3080,3056,0234,(any:forward),False,False,True,True,decoded_root_motion,1,1,17,,,,unknown_from_static_bytecode,unknown,011,Nightmare,move_bucket_3,resolved_move_bucket,unresolved,155,offensive cells exist and no static return/recovery frame is known
011,Nightmare,forward_step_candidate,3080,3061,007E,(any:forward),False,False,True,True,decoded_root_motion,1,1,20,,,,unknown_from_static_bytecode,unknown,011,Nightmare,move_bucket_3,resolved_move_bucket,unresolved,155,offensive cells exist and no static return/recovery frame is known
011,Nightmare,forward_step_candidate,2039,2341,1255,(any:forward),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
011,Nightmare,forward_step_candidate,2172,2347,15DF,(any:forward),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
011,Nightmare,forward_step_candidate,2174,2347,15DF,(any:forward),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
011,Nightmare,forward_step_candidate,2229,2350,1167,(any:forward),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
011,Nightmare,forward_step_candidate,2269,2352,1250,(any:forward),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
011,Nightmare,sidestep_down_candidate,301,303,013C,(any:down),True,True,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,trusted_basic,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
011,Nightmare,sidestep_down_candidate,417,466,0189,(any:down),True,True,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,trusted_basic,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
011,Nightmare,sidestep_down_candidate,417,466,0189,(any:down),True,True,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,trusted_basic,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
011,Nightmare,sidestep_down_candidate,444,466,0189,(any:down),True,True,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,trusted_basic,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
011,Nightmare,sidestep_down_candidate,444,466,0189,(any:down),True,True,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,trusted_basic,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
011,Nightmare,sidestep_down_candidate,471,480,00AD,(any:down),True,True,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,trusted_basic,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
011,Nightmare,sidestep_down_candidate,471,480,00AD,(any:down),True,True,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,trusted_basic,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
011,Nightmare,sidestep_down_candidate,493,508,02DB,(any:down),True,True,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,trusted_basic,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
011,Nightmare,sidestep_down_candidate,493,508,02DB,(any:down),True,True,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,trusted_basic,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
011,Nightmare,sidestep_down_candidate,2947,508,02DB,(any:down),True,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,trusted_basic,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
011,Nightmare,sidestep_down_candidate,2948,466,0189,(any:down),True,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,trusted_basic,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
011,Nightmare,sidestep_down_candidate,2949,480,00AD,(any:down),True,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,trusted_basic,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
011,Nightmare,sidestep_down_candidate,269,271,039E,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,440,466,0189,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,440,466,0189,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,441,466,0189,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,441,466,0189,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,442,466,0189,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,442,466,0189,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,443,466,0189,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,443,466,0189,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,445,466,0189,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,445,466,0189,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,467,480,00AD,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,467,480,00AD,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,468,480,00AD,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,468,480,00AD,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,469,480,00AD,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,469,480,00AD,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,470,480,00AD,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,470,480,00AD,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,490,508,02DB,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,490,508,02DB,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,491,508,02DB,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,491,508,02DB,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,492,508,02DB,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,492,508,02DB,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,494,508,02DB,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,494,508,02DB,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,521,6,00DE,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,1504,1484,01CE,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,move_bucket_2,resolved_move_bucket,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,2620,521,03A7,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,2620,521,03A7,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
011,Nightmare,sidestep_down_candidate,2953,419,0229,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,011,Nightmare,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
