cid,character,movement_type,score,confidence,distance_tier,source_kind,src_slot,dst_slot,dst_bank,target_cid,target_character,target_bank_kind,target_resolution_status,predicate_text,predicate_kind,predicate_args,animation_hex,animation_length,has_attack_cell,cells,mot_status,mot_size,mot_sha1,mot_entropy,shared_character_count,shared_characters,common_bank_size,common_bank_sha1,reason
014,Cervantes,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,279,280,0,014,Cervantes,local,resolved_local,(any:back),direction,0x0020 0x0001 0x001A,006F,100.0,True,46 -1 -1 -1 -1 -1,character_motion_section,5656,e91f37f2814a64d91564778eda7dcebf4d612981,7.8712,1,014,4336,5dc3984a1ce00b32206d15e7164c71523c0059d5,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,398,399,0,014,Cervantes,local,resolved_local,(any:back),direction,0x0006 0x0001,00F1,100.0,True,163 -1 -1 -1 -1 -1,character_motion_section,4688,c642bced8f35b70d4ea7dcbc70c1276d85382fae,7.8951,1,014,2048,a1096871fadc328dda52a11dfc8c0e16683d4c2e,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,398,400,0,014,Cervantes,local,resolved_local,(any:back),direction,0x0020 0x0001 0x000F,01CF,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,5432,522986b9db8a702f3c2092e97cd322cb0af40b5d,7.8676,1,014,3456,a9f909171fd7e91f45e7bfb9a5a520845816bb47,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,2953,513,0,014,Cervantes,local,resolved_local,(any:back),direction,0x0006 0x0001,0254,100.0,True,257 -1 -1 -1 -1 -1,character_motion_section,8552,7f610e667870ba605d52d1991a9cdadc5f110e6f,7.9078,1,014,20432,028840561bad49413b682f00c1c5df749dccad8a,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,544,545,0,014,Cervantes,local,resolved_local,(any:back),direction,0x0006 0x0001,0256,100.0,True,281 -1 -1 -1 -1 -1,character_motion_section,8752,206c165fcbc572a2c293c0ca307b02ecb49adb0a,7.9221,1,014,18664,f2af149587e343c0b293d84f97f2cdd5e01a3a5e,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,backstep_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,543,546,0,014,Cervantes,local,resolved_local,(any:back),direction,0x0005 0x0001,0258,100.0,True,282 283 284 285 286 -1,character_motion_section,8224,41a3c037262c3f79d686a3fd6fdc328fe9b59ac7,7.9069,1,014,22728,31495a09ead38fbaae782194873ca1e64895a87b,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,backstep_candidate,73,inferred_static_low,unknown_no_motion_payload,direction_transition,2046,1680,2,014,Cervantes,move_bucket_2,resolved_move_bucket,(any:back),direction,0x0006 0x0001,1490,100.0,False,-1 -1 -1 -1 -1 -1,motion_index_out_of_range,0,,,0,,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
014,Cervantes,backstep_candidate,73,inferred_static_low,unknown_no_motion_payload,direction_transition,2047,2349,2,014,Cervantes,move_bucket_2,resolved_move_bucket,(any:back),direction,0x0006 0x0001,1255,100.0,False,-1 -1 -1 -1 -1 -1,motion_index_out_of_range,0,,,0,,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
014,Cervantes,backstep_candidate,73,inferred_static_low,unknown_no_motion_payload,direction_transition,2180,2355,2,014,Cervantes,move_bucket_2,resolved_move_bucket,(any:back),direction,0x0006 0x0001,15DF,100.0,False,-1 -1 -1 -1 -1 -1,motion_index_out_of_range,0,,,0,,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
014,Cervantes,backstep_candidate,73,inferred_static_low,unknown_no_motion_payload,direction_transition,2182,2355,2,014,Cervantes,move_bucket_2,resolved_move_bucket,(any:back),direction,0x0006 0x0001,15DF,100.0,False,-1 -1 -1 -1 -1 -1,motion_index_out_of_range,0,,,0,,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
014,Cervantes,backstep_candidate,73,inferred_static_low,unknown_no_motion_payload,direction_transition,2236,2358,2,014,Cervantes,move_bucket_2,resolved_move_bucket,(any:back),direction,0x0006 0x0001,1167,100.0,False,-1 -1 -1 -1 -1 -1,motion_index_out_of_range,0,,,0,,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
014,Cervantes,backstep_candidate,73,inferred_static_low,unknown_no_motion_payload,direction_transition,2275,2360,2,014,Cervantes,move_bucket_2,resolved_move_bucket,(any:back),direction,0x0006 0x0001,1250,100.0,False,-1 -1 -1 -1 -1 -1,motion_index_out_of_range,0,,,0,,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
014,Cervantes,eight_way_or_ambiguous,72,inferred_static_low,relative_authored_difference_no_exact_distance,direction_transition,161,164,0,014,Cervantes,local,resolved_local,(any:back|forward|down),direction,0x0006 0x000B,0160,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,3528,0394ab6972afc6094855a6b4729eead066747fe0,7.8608,1,014,4568,d0c43873738842ac2f0f3eb26fd3f500a4ebe0fb,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,eight_way_or_ambiguous,72,inferred_static_low,relative_authored_difference_no_exact_distance,direction_transition,277,278,0,014,Cervantes,local,resolved_local,(back+forward),direction,0x0006 0x0300 0x0002,01CF,100.0,True,4097 -1 -1 -1 -1 -1,character_motion_section,5432,522986b9db8a702f3c2092e97cd322cb0af40b5d,7.8676,1,014,3456,a9f909171fd7e91f45e7bfb9a5a520845816bb47,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,eight_way_or_ambiguous,72,inferred_static_low,relative_authored_difference_no_exact_distance,direction_transition,302,303,0,014,Cervantes,local,resolved_local,(back+forward+up+down;any:back|forward|up|down),direction,0x0020 0x7FFF,0125,100.0,True,71 -1 -1 -1 -1 -1,character_motion_section,8776,23042a0ceb3c1b56d8da1ae3b6cc4c612c9368a2,7.9165,1,014,10920,8a1286f00a056cd70e1fdc8b7c35439da4965158,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,eight_way_or_ambiguous,72,inferred_static_low,relative_authored_difference_no_exact_distance,direction_transition,426,427,0,014,Cervantes,local,resolved_local,(back+forward),direction,0x0020 0x0300 0x000F,0105,100.0,True,190 -1 -1 -1 -1 -1,character_motion_section,9984,b46ad0afd5d2e2d07c0c449037c96063751f1b2c,7.9273,1,014,4080,e58c0a85b4b0df0a9d3e4c2bd15ce7e225beef74,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,eight_way_or_ambiguous,72,inferred_static_low,relative_authored_difference_no_exact_distance,direction_transition,2953,536,0,014,Cervantes,local,resolved_local,(back+forward),direction,0x0005 0x0300,01FB,100.0,True,275 -1 -1 -1 -1 -1,character_motion_section,12008,bc0de7dc821a20c68e0cc17718ca523342d6a172,7.9271,1,014,2512,7786c602428c02bac7785f2cc4b817f3450ce2df,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,eight_way_or_ambiguous,72,inferred_static_low,relative_authored_difference_no_exact_distance,direction_transition,537,538,0,014,Cervantes,local,resolved_local,(back+forward+up+down;any:back|forward|up|down),direction,0x0020 0x7FFF,01FB,100.0,True,277 278 -1 -1 -1 -1,character_motion_section,12008,bc0de7dc821a20c68e0cc17718ca523342d6a172,7.9271,1,014,2512,7786c602428c02bac7785f2cc4b817f3450ce2df,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,forward_diagonal,88,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,293,294,0,014,Cervantes,local,resolved_local,(forward+up),direction,0x0006 0x0600,015C,100.0,True,61 62 -1 -1 -1 -1,character_motion_section,6104,b7607b308095aff4f6430474383ec5398c4916e3,7.9094,1,014,5032,99e6d9e0b050abc3ec450580c7090acaffadf16f,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,forward_diagonal,88,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,365,366,0,014,Cervantes,local,resolved_local,(forward+up),direction,0x0020 0x0600 0x001C,0161,100.0,True,128 -1 -1 -1 -1 -1,character_motion_section,6448,848e7fdb214bba6a97e14e1da1ba69ea45e5c734,7.8778,1,014,19976,af68fd78e5a8e3aeaf11666142c46f8c20d057f7,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,forward_diagonal,88,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,368,369,0,014,Cervantes,local,resolved_local,(forward+up),direction,0x0020 0x0600 0x001E,015C,100.0,True,131 132 -1 -1 -1 -1,character_motion_section,6104,b7607b308095aff4f6430474383ec5398c4916e3,7.9094,1,014,5032,99e6d9e0b050abc3ec450580c7090acaffadf16f,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,forward_diagonal,88,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,370,369,0,014,Cervantes,local,resolved_local,(forward+up),direction,0x0020 0x0600 0x001E,015C,100.0,True,131 132 -1 -1 -1 -1,character_motion_section,6104,b7607b308095aff4f6430474383ec5398c4916e3,7.9094,1,014,5032,99e6d9e0b050abc3ec450580c7090acaffadf16f,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,forward_diagonal,88,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,371,369,0,014,Cervantes,local,resolved_local,(forward+up),direction,0x0020 0x0600 0x001E,015C,100.0,True,131 132 -1 -1 -1 -1,character_motion_section,6104,b7607b308095aff4f6430474383ec5398c4916e3,7.9094,1,014,5032,99e6d9e0b050abc3ec450580c7090acaffadf16f,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,forward_diagonal,88,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,2953,539,0,014,Cervantes,local,resolved_local,(forward+up),direction,0x0005 0x0600,0198,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,1872,9b30d4dea566b9a6aad0906564f7e1499cffe8a7,7.6576,1,014,3936,4a72b11b29ea1cf41d68d4a6baa9e3a8c7a594c3,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,forward_diagonal,88,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,539,541,0,014,Cervantes,local,resolved_local,(forward+up),direction,0x0020 0x0600 0x000F,0099,100.0,True,280 -1 -1 -1 -1 -1,character_motion_section,7416,f205f9ecd642bc0082d374602defc055a1417aa5,7.919,1,014,88,71ad7b5b1f629307a75705cde13867d2fabc1fd0,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,forward_diagonal,88,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,357,544,0,014,Cervantes,local,resolved_local,(forward+up),direction,0x0020 0x0600 0x000F,0231,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,6720,aff975689c4ac089402f7c294d6962413bc777dc,7.8427,1,014,2232,195aac8a9c2b1e316ae6eeecb131468a44d681ef,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,265,268,0,014,Cervantes,local,resolved_local,(any:forward),direction,0x0006 0x0002,0273,100.0,True,34 -1 -1 -1 -1 -1,character_motion_section,9440,af80bfea5098f33311872a971abda48100682ddb,7.9088,1,014,12872,8872f2fae132bd3439eaa2135a978afda22a61c9,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,275,276,0,014,Cervantes,local,resolved_local,(any:forward),direction,0x0006 0x0002,01E9,100.0,True,44 -1 -1 -1 -1 -1,character_motion_section,7704,b91fec24d0993f7fd5bfb5991d7c93b3e27d6c6c,7.9032,1,014,3120,ab12fa4046ed973f4d7938d9bc99e67844eac6f0,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,295,296,0,014,Cervantes,local,resolved_local,(any:forward),direction,0x0020 0x0002 0x0017,0117,100.0,True,64 -1 -1 -1 -1 -1,character_motion_section,5152,9c7e48c3bbcc762eb63cf5608258544f066ac31a,7.8892,1,014,4200,4dbf772899db71094ac9b5968cc69183a3337d2f,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,398,401,0,014,Cervantes,local,resolved_local,(any:forward),direction,0x0006 0x0002,015B,100.0,True,164 -1 -1 -1 -1 -1,character_motion_section,7552,af11c3c3ba00ede26c283c0881e9563f60f61fb9,7.9261,1,014,3840,27047ac5345916612c9b74b1cb19e220162c1440,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,414,415,0,014,Cervantes,local,resolved_local,(any:forward),direction,0x0020 0x0002 0x000E,021F,100.0,True,176 -1 -1 -1 -1 -1,character_motion_section,7240,abf234bddd28b87e6ec351a909f5020bcc2e15f5,7.9307,1,014,2472,bc8d6058f1c7ade3ff27a7352b7ac851c2852fe1,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,168,448,0,014,Cervantes,local,resolved_local,(any:forward),direction,0x0005 0x0002,019B,100.0,True,199 -1 -1 -1 -1 -1,character_motion_section,4336,82cef2fc17c713cb9e9c4be04c3764ceef06116b,7.8077,1,014,5536,11352864674df91e7948ecb585c709107371388a,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,435,543,0,014,Cervantes,local,resolved_local,(any:forward),direction,0x0005 0x0002,025E,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,9248,6f3cec87630ff12e34e03a4977158847309cc81d,7.884,1,014,34072,7497d805bd9bb2ca73f88bbc258509e42ee7cf64,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,441,544,0,014,Cervantes,local,resolved_local,(any:forward),direction,0x0005 0x0002,0231,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,6720,aff975689c4ac089402f7c294d6962413bc777dc,7.8427,1,014,2232,195aac8a9c2b1e316ae6eeecb131468a44d681ef,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,444,544,0,014,Cervantes,local,resolved_local,(any:forward),direction,0x0005 0x0002,0231,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,6720,aff975689c4ac089402f7c294d6962413bc777dc,7.8427,1,014,2232,195aac8a9c2b1e316ae6eeecb131468a44d681ef,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,543,545,0,014,Cervantes,local,resolved_local,(any:forward),direction,0x0005 0x0002,0256,100.0,True,281 -1 -1 -1 -1 -1,character_motion_section,8752,206c165fcbc572a2c293c0ca307b02ecb49adb0a,7.9221,1,014,18664,f2af149587e343c0b293d84f97f2cdd5e01a3a5e,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,forward_step_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,544,546,0,014,Cervantes,local,resolved_local,(any:forward),direction,0x0006 0x0002,0258,100.0,True,282 283 284 285 286 -1,character_motion_section,8224,41a3c037262c3f79d686a3fd6fdc328fe9b59ac7,7.9069,1,014,22728,31495a09ead38fbaae782194873ca1e64895a87b,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,forward_step_candidate,73,inferred_static_low,unknown_no_motion_payload,direction_transition,2046,1680,2,014,Cervantes,move_bucket_2,resolved_move_bucket,(any:forward),direction,0x0006 0x0002,1490,100.0,False,-1 -1 -1 -1 -1 -1,motion_index_out_of_range,0,,,0,,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
014,Cervantes,forward_step_candidate,73,inferred_static_low,unknown_no_motion_payload,direction_transition,2047,2349,2,014,Cervantes,move_bucket_2,resolved_move_bucket,(any:forward),direction,0x0006 0x0002,1255,100.0,False,-1 -1 -1 -1 -1 -1,motion_index_out_of_range,0,,,0,,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
014,Cervantes,forward_step_candidate,73,inferred_static_low,unknown_no_motion_payload,direction_transition,2180,2355,2,014,Cervantes,move_bucket_2,resolved_move_bucket,(any:forward),direction,0x0006 0x0002,15DF,100.0,False,-1 -1 -1 -1 -1 -1,motion_index_out_of_range,0,,,0,,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
014,Cervantes,forward_step_candidate,73,inferred_static_low,unknown_no_motion_payload,direction_transition,2182,2355,2,014,Cervantes,move_bucket_2,resolved_move_bucket,(any:forward),direction,0x0006 0x0002,15DF,100.0,False,-1 -1 -1 -1 -1 -1,motion_index_out_of_range,0,,,0,,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
014,Cervantes,forward_step_candidate,73,inferred_static_low,unknown_no_motion_payload,direction_transition,2237,2358,2,014,Cervantes,move_bucket_2,resolved_move_bucket,(any:forward),direction,0x0006 0x0002,1167,100.0,False,-1 -1 -1 -1 -1 -1,motion_index_out_of_range,0,,,0,,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
014,Cervantes,forward_step_candidate,73,inferred_static_low,unknown_no_motion_payload,direction_transition,2277,2360,2,014,Cervantes,move_bucket_2,resolved_move_bucket,(any:forward),direction,0x0006 0x0002,1250,100.0,False,-1 -1 -1 -1 -1 -1,motion_index_out_of_range,0,,,0,,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
014,Cervantes,sidestep_down_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,471,6,0,014,Cervantes,local,resolved_local,(any:down),direction,0x0005 0x0008,00BD,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,4504,572fb73abf996ee03641509b7c90e72eb4d983f9,7.6876,1,014,88,f33ee7198f9594dbdb31d37286c96899c20c9ddd,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,sidestep_down_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,2628,471,0,014,Cervantes,local,resolved_local,(any:down),direction,0x0006 0x0008,0241,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,6528,0d21bfa35d28e5908161bb615674d3708fc378c4,7.9031,1,014,2352,f0e98487cd91ddf5eceacc45913a92839cd337da,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,sidestep_down_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,2628,471,0,014,Cervantes,local,resolved_local,(any:down),direction,0x0006 0x0008,0241,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,6528,0d21bfa35d28e5908161bb615674d3708fc378c4,7.9031,1,014,2352,f0e98487cd91ddf5eceacc45913a92839cd337da,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,sidestep_down_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,2953,512,0,014,Cervantes,local,resolved_local,(any:down),direction,0x0006 0x0008,001F,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,5440,72dd0ef1baa440cb3e8888493fd0a75356c4b3a7,7.8691,1,014,1376,5eb38b6832536777795b57e167dff4f82bd5b2d8,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,sidestep_down_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,1512,1492,2,014,Cervantes,move_bucket_2,resolved_move_bucket,(any:down),direction,0x0005 0x0008,0143,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,2552,5747cf312bba386b4a80d3d400ddd86054e40911,7.776,1,014,2552,0e1e238d807172b67fc3d2c3e63227a601117bcc,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,sidestep_up_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,418,419,0,014,Cervantes,local,resolved_local,(any:up),direction,0x0020 0x0004 0x000F,0018,100.0,True,181 -1 -1 -1 -1 -1,character_motion_section,6312,41af4c4aef8790b1d04796bba03cfc43cf1eb21d,7.8987,1,014,88,f3d8eec6d7583b19511a6523bd4b07ec0f39c9dc,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,sidestep_up_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,421,422,0,014,Cervantes,local,resolved_local,(any:up),direction,0x0020 0x0004 0x000F,0019,100.0,True,185 -1 -1 -1 -1 -1,character_motion_section,6360,c1bdb4cdeabf8778b5d689fcffb671190c383924,7.9098,1,014,88,b5346a7994d2a18c28ff9ad7afec30bb5914dab1,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
